row,col,Well,Flight,Unit,Board,Inhibitor,Supply.I.mA,Time,Parabola,Construct,LED.trigger,Condition,ConversionRate,IntegratedIntensity,RedMeanIntensity,Green_Red_Mean_Intensity,Green_Red_Mean_Intensity_norm_Green_Mean_Intensity,Temp.Board.1,Temp.Board.2,Temp.LED,Pressure.mbar,Gravity.X.mg,Gravity.Y.mg,Gravity.Z.mg,Supply.U.mV
F,8,F8,3,103,2,GSK2193874,589.7725,2021-06-17 11:00:38,3,CaMPARI2-F391W,2,Zero-G,0.1331928,486.4241,0.9663061,0.7438334,0.02517756,37.20075,37.2,35.93725,971.35,7.7925,-28.7225,-10.8875,23810.9225
F,8,F8,3,104,1,BAPTA,621.7475,2021-06-17 11:00:38,3,CaMPARI2-F391W,2,Zero-G,0.08984851,238.476,0.7465856,0.5653624,0.02328125,37.14325,37.1,35.629,1030.04,5.9325,-25.215,1.0225,23555.7375
F,8,F8,3,104,2,DMSO,621.7475,2021-06-17 11:00:38,3,CaMPARI2-F391W,2,Zero-G,0.1356169,372.2679,0.9183744,0.7276664,0.02078774,37.14325,37.1,35.629,1030.04,5.9325,-25.215,1.0225,23555.7375
F,9,F9,1,101,1,None,NA,NA,3,CaMPARI2-F391W,1,Pull-out,0.1239163,293.4244,0.8425729,0.6383337,0.02237653,NA,NA,NA,NA,NA,NA,NA,NA
F,9,F9,1,101,2,Gd3+,NA,NA,3,CaMPARI2-F391W,1,Pull-out,0.137651,318.4555,0.8482727,0.6860682,0.02124319,NA,NA,NA,NA,NA,NA,NA,NA
F,9,F9,1,102,1,Thapsigargin,627.305,2021-06-17 11:05:53,3,CaMPARI2-F391W,1,Pull-out,0.1889383,997.0314,1.433693,1.476279,0.06233899,37.19975,37.2,36.1,1022.0125,-3.295,25.895,1855.54,23663.32
F,9,F9,1,102,2,Flunarizine,627.305,2021-06-17 11:05:53,3,CaMPARI2-F391W,1,Pull-out,0.1027909,707.4569,1.091532,0.8835446,0.02668924,37.19975,37.2,36.1,1022.0125,-3.295,25.895,1855.54,23663.32
F,9,F9,1,103,1,Ruthenium Red,592.33,2021-06-17 11:05:53,3,CaMPARI2-F391W,1,Pull-out,0.1352671,348.7404,0.770759,0.6255476,0.02016813,37.032,36.9985,35.40075,969,-11.04,-3,1806.385,23790.6825
F,9,F9,1,103,2,GSK2193874,592.33,2021-06-17 11:05:53,3,CaMPARI2-F391W,1,Pull-out,0.144535,446.3246,0.9534572,0.7579602,0.02328486,37.032,36.9985,35.40075,969,-11.04,-3,1806.385,23790.6825
F,9,F9,1,104,1,BAPTA,625.655,2021-06-17 11:05:53,3,CaMPARI2-F391W,1,Pull-out,0.1050908,326.3056,0.8344074,0.695834,0.02230395,36.936,36.9555,35.24025,1020,-26.9575,-1.16,1810.52,23580.1175
F,9,F9,1,104,2,DMSO,625.655,2021-06-17 11:05:53,3,CaMPARI2-F391W,1,Pull-out,0.12626,344.2018,0.8848795,0.670041,0.02027795,36.936,36.9555,35.24025,1020,-26.9575,-1.16,1810.52,23580.1175
F,9,F9,2,101,1,None,613.4275,2021-06-17 10:55:55,3,CaMPARI2-F391W,1,Pull-out,0.1633472,353.0345,0.8750405,0.7140417,0.01857979,37.1,36.9975,35.6,968,-10.955,29.7025,1792.355,23756.47
F,9,F9,2,101,2,Gd3+,613.4275,2021-06-17 10:55:55,3,CaMPARI2-F391W,1,Pull-out,0.1179458,395.4727,0.8101205,0.6072115,0.01666561,37.1,36.9975,35.6,968,-10.955,29.7025,1792.355,23756.47
F,9,F9,2,102,1,Thapsigargin,623.6525,2021-06-17 10:55:53,3,CaMPARI2-F391W,1,Pull-out,0.246688,604.1893,1.066811,0.9258507,0.03897599,37.10025,37.1,35.7965,1023,-7.6125,45.595,1834.1275,23742.7275
F,9,F9,2,102,2,Flunarizine,623.6525,2021-06-17 10:55:53,3,CaMPARI2-F391W,1,Pull-out,0.1355112,392.4107,0.8335673,0.6389869,0.0198059,37.10025,37.1,35.7965,1023,-7.6125,45.595,1834.1275,23742.7275
F,9,F9,2,103,1,Ruthenium Red,594.94,2021-06-17 10:55:56,3,CaMPARI2-F391W,1,Pull-out,0.1113882,359.3809,0.8022734,0.5907026,0.01914697,37.1,37.0995,35.68075,972,-9.605,-5.335,1811.675,23722.7175
F,9,F9,2,103,2,GSK2193874,594.94,2021-06-17 10:55:56,3,CaMPARI2-F391W,1,Pull-out,0.1604549,379.8464,0.8707832,0.6891666,0.02307336,37.1,37.0995,35.68075,972,-9.605,-5.335,1811.675,23722.7175
F,9,F9,2,104,1,BAPTA,623.345,2021-06-17 10:55:53,3,CaMPARI2-F391W,1,Pull-out,0.1492329,500.3598,0.9142948,0.7074865,0.02329928,37,37,35.446,1014,-31.695,16.1525,1790.77,23602.255
F,9,F9,2,104,2,DMSO,623.345,2021-06-17 10:55:53,3,CaMPARI2-F391W,1,Pull-out,0.1268082,308.226,0.800362,0.6200119,0.01938899,37,37,35.446,1014,-31.695,16.1525,1790.77,23602.255
F,9,F9,3,101,1,None,NA,NA,3,CaMPARI2-F391W,1,Pull-out,0.1116435,598.4599,0.8970671,0.63687,0.01973632,NA,NA,NA,NA,NA,NA,NA,NA
F,9,F9,3,101,2,Gd3+,NA,NA,3,CaMPARI2-F391W,1,Pull-out,0.08847037,268.7368,0.8174246,0.6212428,0.02092525,NA,NA,NA,NA,NA,NA,NA,NA
F,9,F9,3,102,1,Thapsigargin,623.7075,2021-06-17 11:00:58,3,CaMPARI2-F391W,1,Pull-out,0.1969001,569.2912,1.064895,0.918532,0.0410292,37.14225,37.101,35.89125,1015.9225,-15.805,59.8675,1866.8975,23756.93
F,9,F9,3,102,2,Flunarizine,623.7075,2021-06-17 11:00:58,3,CaMPARI2-F391W,1,Pull-out,0.1172898,404.0541,0.8231676,0.6507127,0.02378197,37.14225,37.101,35.89125,1015.9225,-15.805,59.8675,1866.8975,23756.93
F,9,F9,3,103,1,Ruthenium Red,592.6975,2021-06-17 11:00:57,3,CaMPARI2-F391W,1,Pull-out,0.1409559,324.4548,0.7843902,0.6278142,0.02240413,37.2,37.1,35.88475,971.16,2.8725,8.275,1813.795,23803.965
F,9,F9,3,103,2,GSK2193874,592.6975,2021-06-17 11:00:57,3,CaMPARI2-F391W,1,Pull-out,0.1743883,420.4326,0.9219219,0.7714959,0.02482446,37.2,37.1,35.88475,971.16,2.8725,8.275,1813.795,23803.965
F,9,F9,3,104,1,BAPTA,625.7425,2021-06-17 11:00:57,3,CaMPARI2-F391W,1,Pull-out,0.10786,328.5565,0.8485587,0.6671202,0.02454621,37.1,37.001,35.59225,1030.005,-17.02,27.99,1822.335,23560.51
F,9,F9,3,104,2,DMSO,625.7425,2021-06-17 11:00:57,3,CaMPARI2-F391W,1,Pull-out,0.1258808,322.6793,0.8407933,0.6184272,0.01987934,37.1,37.001,35.59225,1030.005,-17.02,27.99,1822.335,23560.51
G,1,G1,1,101,1,None,NA,NA,4,CaMPARI2,NA,Histamine,0.4279814,1258.395,1.380655,1.09437,0.03679734,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,1,101,2,Gd3+,NA,NA,4,CaMPARI2,NA,Histamine,0.3280717,983.512,1.106015,0.8937747,0.03276556,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,1,102,1,Thapsigargin,NA,NA,4,CaMPARI2,NA,Histamine,0.08516721,272.5067,0.7606264,0.5574678,0.02021011,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,1,102,2,Flunarizine,NA,NA,4,CaMPARI2,NA,Histamine,0.04127884,811.247,0.7886814,0.6475055,0.02237607,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,1,103,1,Ruthenium Red,NA,NA,4,CaMPARI2,NA,Histamine,0.3184609,946.9348,0.989703,0.8047659,0.03410988,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,1,103,2,GSK2193874,NA,NA,4,CaMPARI2,NA,Histamine,0.1981574,576.7227,0.8647501,0.6578761,0.02046802,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,1,104,1,BAPTA,NA,NA,4,CaMPARI2,NA,Histamine,0.02382351,260.6943,0.7393465,1.017741,0.03037999,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,1,104,2,DMSO,NA,NA,4,CaMPARI2,NA,Histamine,0.3413411,867.2922,1.135994,0.9005396,0.03138,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,2,101,1,None,NA,NA,4,CaMPARI2,NA,Histamine,0.3683786,1058.157,1.299639,1.079821,0.03895845,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,2,101,2,Gd3+,NA,NA,4,CaMPARI2,NA,Histamine,0.3570086,930.3734,1.161017,0.9545725,0.03695264,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,2,102,1,Thapsigargin,NA,NA,4,CaMPARI2,NA,Histamine,0.07567649,425.0457,0.880006,0.6603277,0.02827713,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,2,102,2,Flunarizine,NA,NA,4,CaMPARI2,NA,Histamine,0.02917415,1597.582,1.412122,1.709246,0.05765905,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,2,103,1,Ruthenium Red,NA,NA,4,CaMPARI2,NA,Histamine,0.3352607,993.9201,1.044538,0.8460842,0.0346212,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,2,103,2,GSK2193874,NA,NA,4,CaMPARI2,NA,Histamine,0.304776,859.9229,1.075309,0.8893722,0.03021741,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,2,104,1,BAPTA,NA,NA,4,CaMPARI2,NA,Histamine,0.02566072,558.4248,1.112572,1.261681,0.05423062,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,2,104,2,DMSO,NA,NA,4,CaMPARI2,NA,Histamine,0.4028705,887.3674,1.172806,0.9730712,0.03456088,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,3,101,1,None,NA,NA,4,CaMPARI2,NA,Histamine,0.4401373,1048.756,1.104305,0.8951167,0.03908841,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,3,101,2,Gd3+,NA,NA,4,CaMPARI2,NA,Histamine,0.4452917,1011.315,1.149429,0.9261711,0.03586686,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,3,102,1,Thapsigargin,NA,NA,4,CaMPARI2,NA,Histamine,0.08786901,323.0625,0.7802709,0.6085459,0.02400035,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,3,102,2,Flunarizine,NA,NA,4,CaMPARI2,NA,Histamine,0.02741654,237.6398,0.839149,0.6696666,0.02660172,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,3,103,1,Ruthenium Red,NA,NA,4,CaMPARI2,NA,Histamine,0.4716937,959.4285,1.121412,0.9663945,0.04080458,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,3,103,2,GSK2193874,NA,NA,4,CaMPARI2,NA,Histamine,0.2939499,842.7707,1.181112,1.01636,0.03953266,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,3,104,1,BAPTA,NA,NA,4,CaMPARI2,NA,Histamine,0.007316513,1197.111,0.8084356,0.6352676,0.02561846,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,3,104,2,DMSO,NA,NA,4,CaMPARI2,NA,Histamine,0.4332449,941.6085,1.197035,0.9784182,0.04296666,NA,NA,NA,NA,NA,NA,NA,NA
G,10,G10,1,101,1,None,NA,NA,4,CaMPARI2-F391W,2,Pre-Parabola,0.1395137,400.9722,0.8365693,0.6379333,0.02116262,NA,NA,NA,NA,NA,NA,NA,NA
G,10,G10,1,101,2,Gd3+,NA,NA,4,CaMPARI2-F391W,2,Pre-Parabola,0.1404123,345.4874,0.8241971,0.6296367,0.02034898,NA,NA,NA,NA,NA,NA,NA,NA
G,10,G10,1,102,1,Thapsigargin,617.315,2021-06-17 11:42:20,4,CaMPARI2-F391W,2,Pre-Parabola,0.2043564,482.7806,0.9649946,0.7486445,0.03322679,36.94475,36.9045,36.204,1003.3225,6.7425,42.9625,1051.7475,23661.02
G,10,G10,1,102,2,Flunarizine,617.315,2021-06-17 11:42:20,4,CaMPARI2-F391W,2,Pre-Parabola,0.07963024,667.2601,0.9865763,0.6994048,0.02727869,36.94475,36.9045,36.204,1003.3225,6.7425,42.9625,1051.7475,23661.02
G,10,G10,1,103,1,Ruthenium Red,588.99,2021-06-17 11:42:20,4,CaMPARI2-F391W,2,Pre-Parabola,0.1406347,328.6422,0.7713925,0.6052381,0.01809834,36.87875,36.81675,35.5995,949,-5.3975,14.47,1024.8325,23796.6625
G,10,G10,1,103,2,GSK2193874,588.99,2021-06-17 11:42:20,4,CaMPARI2-F391W,2,Pre-Parabola,0.1643679,347.2334,0.9252249,0.7392549,0.02239108,36.87875,36.81675,35.5995,949,-5.3975,14.47,1024.8325,23796.6625
G,10,G10,1,104,1,BAPTA,619.09,2021-06-17 11:42:21,4,CaMPARI2-F391W,2,Pre-Parabola,0.1674833,419.8931,0.8517044,0.6891594,0.01989459,36.8,36.8,35.4865,1003,-14.56,15.6325,1017.455,23578.105
G,10,G10,1,104,2,DMSO,619.09,2021-06-17 11:42:21,4,CaMPARI2-F391W,2,Pre-Parabola,0.14399,490.3598,1.024563,0.781034,0.02195458,36.8,36.8,35.4865,1003,-14.56,15.6325,1017.455,23578.105
G,10,G10,2,101,1,None,607.5225,2021-06-17 11:33:24,4,CaMPARI2-F391W,2,Pre-Parabola,0.1473048,403.2553,0.8727373,0.6946383,0.02106811,36.89925,36.80025,35.78225,947,-1.8025,14.2375,1042.0625,23758.7125
G,10,G10,2,101,2,Gd3+,607.5225,2021-06-17 11:33:24,4,CaMPARI2-F391W,2,Pre-Parabola,0.1338365,277.0009,0.8002006,0.63074,0.01820568,36.89925,36.80025,35.78225,947,-1.8025,14.2375,1042.0625,23758.7125
G,10,G10,2,102,1,Thapsigargin,616.9525,2021-06-17 11:33:23,4,CaMPARI2-F391W,2,Pre-Parabola,0.1924637,628.5931,1.043872,0.9135965,0.04471215,36.9,36.89375,35.85975,1003,5.0775,38.2325,1073.555,23739.9675
G,10,G10,2,102,2,Flunarizine,616.9525,2021-06-17 11:33:23,4,CaMPARI2-F391W,2,Pre-Parabola,0.1098511,500.5073,0.880922,0.8084022,0.02700508,36.9,36.89375,35.85975,1003,5.0775,38.2325,1073.555,23739.9675
G,10,G10,2,103,1,Ruthenium Red,592.69,2021-06-17 11:33:23,4,CaMPARI2-F391W,2,Pre-Parabola,0.09367441,325.8516,0.7998307,0.6210164,0.02284151,36.9,36.9,35.9305,949.9425,0.4875,2.2525,1057.07,23723.8675
G,10,G10,2,103,2,GSK2193874,592.69,2021-06-17 11:33:23,4,CaMPARI2-F391W,2,Pre-Parabola,0.1683361,444.9976,0.9838829,0.7536838,0.02410697,36.9,36.9,35.9305,949.9425,0.4875,2.2525,1057.07,23723.8675
G,10,G10,2,104,1,BAPTA,618.4625,2021-06-17 11:33:23,4,CaMPARI2-F391W,2,Pre-Parabola,0.1623668,333.0128,0.8708686,0.6536351,0.02051307,36.82175,36.816,35.654,994.63,-12.805,9.5725,1037.9475,23602.8875
G,10,G10,2,104,2,DMSO,618.4625,2021-06-17 11:33:23,4,CaMPARI2-F391W,2,Pre-Parabola,0.1783197,385.9894,0.899676,0.691665,0.01740268,36.82175,36.816,35.654,994.63,-12.805,9.5725,1037.9475,23602.8875
G,10,G10,3,101,1,None,NA,NA,4,CaMPARI2-F391W,2,Pre-Parabola,0.1196246,285.0531,0.7597898,0.5806329,0.01892386,NA,NA,NA,NA,NA,NA,NA,NA
G,10,G10,3,101,2,Gd3+,NA,NA,4,CaMPARI2-F391W,2,Pre-Parabola,0.1139855,346.224,0.8380339,0.6244571,0.01981136,NA,NA,NA,NA,NA,NA,NA,NA
G,10,G10,3,102,1,Thapsigargin,616.9075,2021-06-17 11:37:26,4,CaMPARI2-F391W,2,Pre-Parabola,0.1977039,491.4953,1.03906,0.823802,0.03387883,36.9,36.9,35.9565,997.9875,4.0025,47.0175,1040.0075,23751.1225
G,10,G10,3,102,2,Flunarizine,616.9075,2021-06-17 11:37:26,4,CaMPARI2-F391W,2,Pre-Parabola,0.09017788,306.8929,0.9095267,0.705015,0.02561915,36.9,36.9,35.9565,997.9875,4.0025,47.0175,1040.0075,23751.1225
G,10,G10,3,103,1,Ruthenium Red,590.2225,2021-06-17 11:37:23,4,CaMPARI2-F391W,2,Pre-Parabola,0.1461889,393.5763,0.8070122,0.6465533,0.02168653,36.94,36.9055,36.103,950.9975,11.31,15.125,1018.9375,23807.415
G,10,G10,3,103,2,GSK2193874,590.2225,2021-06-17 11:37:23,4,CaMPARI2-F391W,2,Pre-Parabola,0.2035356,477.57,1.033377,0.7705952,0.02107764,36.94,36.9055,36.103,950.9975,11.31,15.125,1018.9375,23807.415
G,10,G10,3,104,1,BAPTA,620.2825,2021-06-17 11:37:24,4,CaMPARI2-F391W,2,Pre-Parabola,0.1368698,373.0405,0.9032432,0.671682,0.02359435,36.9,36.8975,35.8145,1012.0025,1.3125,18.15,1013.965,23559.59
G,10,G10,3,104,2,DMSO,620.2825,2021-06-17 11:37:24,4,CaMPARI2-F391W,2,Pre-Parabola,0.1323466,394.3272,0.9857476,0.7234486,0.0243266,36.9,36.8975,35.8145,1012.0025,1.3125,18.15,1013.965,23559.59
G,11,G11,1,101,1,None,NA,NA,4,CaMPARI2-F391W,1,Pull-up,0.119141,214.4208,0.7325481,0.5551826,0.02068719,NA,NA,NA,NA,NA,NA,NA,NA
G,11,G11,1,101,2,Gd3+,NA,NA,4,CaMPARI2-F391W,1,Pull-up,0.1069334,306.3741,0.7211086,0.5321391,0.01959322,NA,NA,NA,NA,NA,NA,NA,NA
G,11,G11,1,102,1,Thapsigargin,623.065,2021-06-17 11:43:06,4,CaMPARI2-F391W,1,Pull-up,0.1945475,492.2131,0.9639199,0.8519441,0.03878511,36.96925,36.94075,36.02,1003,1.3475,160.5725,1891.3825,23663.435
G,11,G11,1,102,2,Flunarizine,623.065,2021-06-17 11:43:06,4,CaMPARI2-F391W,1,Pull-up,0.1156815,405.961,0.9311569,0.717527,0.02450753,36.96925,36.94075,36.02,1003,1.3475,160.5725,1891.3825,23663.435
G,11,G11,1,103,1,Ruthenium Red,593.4325,2021-06-17 11:43:06,4,CaMPARI2-F391W,1,Pull-up,0.1262601,493.0239,0.8818586,0.6953762,0.02205869,36.906,36.9065,35.43075,948.0125,-9.58,139.69,1861.5725,23793.73
G,11,G11,1,103,2,GSK2193874,593.4325,2021-06-17 11:43:06,4,CaMPARI2-F391W,1,Pull-up,0.1834646,337.8984,0.8860384,0.6637275,0.0195935,36.906,36.9065,35.43075,948.0125,-9.58,139.69,1861.5725,23793.73
G,11,G11,1,104,1,BAPTA,622.9025,2021-06-17 11:43:07,4,CaMPARI2-F391W,1,Pull-up,0.133808,328.8957,0.8124733,0.6657953,0.02185424,36.906,36.9035,35.33625,1003,-27.115,137.495,1847.72,23574.54
G,11,G11,1,104,2,DMSO,622.9025,2021-06-17 11:43:07,4,CaMPARI2-F391W,1,Pull-up,0.1156031,719.0051,0.9262563,0.7457479,0.02503721,36.906,36.9035,35.33625,1003,-27.115,137.495,1847.72,23574.54
G,11,G11,2,101,1,None,610.5375,2021-06-17 11:34:06,4,CaMPARI2-F391W,1,Pull-up,0.1666252,428.0621,0.8674267,0.6630328,0.01993958,36.90825,36.9065,35.62825,947,-4.09,173.725,1863.37,23756.125
G,11,G11,2,101,2,Gd3+,610.5375,2021-06-17 11:34:06,4,CaMPARI2-F391W,1,Pull-up,0.1075271,244.2503,0.7164233,0.5667676,0.01946952,36.90825,36.9065,35.62825,947,-4.09,173.725,1863.37,23756.125
G,11,G11,2,102,1,Thapsigargin,619.6675,2021-06-17 11:34:05,4,CaMPARI2-F391W,1,Pull-up,0.2095504,577.1522,1.017514,0.8827103,0.03968493,36.912,36.90625,35.71125,1003,2.0625,184.62,1910.63,23741.405
G,11,G11,2,102,2,Flunarizine,619.6675,2021-06-17 11:34:05,4,CaMPARI2-F391W,1,Pull-up,0.1604647,565.3359,1.055713,0.8116997,0.02369103,36.912,36.90625,35.71125,1003,2.0625,184.62,1910.63,23741.405
G,11,G11,2,103,1,Ruthenium Red,594.32,2021-06-17 11:34:07,4,CaMPARI2-F391W,1,Pull-up,0.08003595,342.0222,0.7372601,0.5622511,0.02063453,36.92775,36.91025,35.73175,949,-1.105,144.135,1871.8325,23723.5225
G,11,G11,2,103,2,GSK2193874,594.32,2021-06-17 11:34:07,4,CaMPARI2-F391W,1,Pull-up,0.1600932,407.3549,0.9608769,0.720712,0.02707397,36.92775,36.91025,35.73175,949,-1.105,144.135,1871.8325,23723.5225
G,11,G11,2,104,1,BAPTA,620.6975,2021-06-17 11:34:05,4,CaMPARI2-F391W,1,Pull-up,0.1410337,480.6593,1.105789,0.8829284,0.0246982,36.91,36.90425,35.4965,994.0075,-18.165,155.7,1862.4,23597.4825
G,11,G11,2,104,2,DMSO,620.6975,2021-06-17 11:34:05,4,CaMPARI2-F391W,1,Pull-up,0.1717645,331.354,0.9103312,0.7113088,0.01786808,36.91,36.90425,35.4965,994.0075,-18.165,155.7,1862.4,23597.4825
G,11,G11,3,101,1,None,NA,NA,4,CaMPARI2-F391W,1,Pull-up,0.1125948,265.9621,0.7552305,0.5724952,0.01989861,NA,NA,NA,NA,NA,NA,NA,NA
G,11,G11,3,101,2,Gd3+,NA,NA,4,CaMPARI2-F391W,1,Pull-up,0.1230049,300.7155,0.8123044,0.6156613,0.01875773,NA,NA,NA,NA,NA,NA,NA,NA
G,11,G11,3,102,1,Thapsigargin,621.29,2021-06-17 11:38:10,4,CaMPARI2-F391W,1,Pull-up,0.2114432,576.5303,1.098632,0.9189327,0.04048357,36.924,36.90525,35.771,997,-8.3875,190.7375,1912.95,23752.905
G,11,G11,3,102,2,Flunarizine,621.29,2021-06-17 11:38:10,4,CaMPARI2-F391W,1,Pull-up,0.1462032,354.8726,0.8463624,0.6631107,0.02177422,36.924,36.90525,35.771,997,-8.3875,190.7375,1912.95,23752.905
G,11,G11,3,103,1,Ruthenium Red,592.23,2021-06-17 11:38:06,4,CaMPARI2-F391W,1,Pull-up,0.1453883,289.7382,0.8010013,0.6432495,0.01932615,36.9685,36.93575,35.89775,950.0175,8.16,146.23,1888.8025,23813.4525
G,11,G11,3,103,2,GSK2193874,592.23,2021-06-17 11:38:06,4,CaMPARI2-F391W,1,Pull-up,0.1928347,419.5449,0.9309286,0.7419001,0.02174829,36.9685,36.93575,35.89775,950.0175,8.16,146.23,1888.8025,23813.4525
G,11,G11,3,104,1,BAPTA,622.79,2021-06-17 11:38:06,4,CaMPARI2-F391W,1,Pull-up,0.1044881,274.8454,0.7692807,0.5628088,0.02241268,36.9125,36.90525,35.64075,1012,-8.1375,160.725,1877.0275,23562.1775
G,11,G11,3,104,2,DMSO,622.79,2021-06-17 11:38:06,4,CaMPARI2-F391W,1,Pull-up,0.1560487,303.8264,0.8341494,0.6244637,0.01988642,36.9125,36.90525,35.64075,1012,-8.1375,160.725,1877.0275,23562.1775
G,12,G12,1,101,1,None,NA,NA,4,CaMPARI2-F391W,2,Pull-up,0.1727173,389.2599,0.8222946,0.6071947,0.01874839,NA,NA,NA,NA,NA,NA,NA,NA
G,12,G12,1,101,2,Gd3+,NA,NA,4,CaMPARI2-F391W,2,Pull-up,0.1494815,388.8489,0.8391623,0.607905,0.02007581,NA,NA,NA,NA,NA,NA,NA,NA
G,12,G12,1,102,1,Thapsigargin,621.1475,2021-06-17 11:43:14,4,CaMPARI2-F391W,2,Pull-up,0.1939111,464.7545,0.9643086,0.7568704,0.03504371,37.00025,36.9975,36.20325,1003,-0.065,207.835,1846.78,23661.7675
G,12,G12,1,102,2,Flunarizine,621.1475,2021-06-17 11:43:14,4,CaMPARI2-F391W,2,Pull-up,0.1100339,352.8676,0.9134464,0.6329943,0.0235212,37.00025,36.9975,36.20325,1003,-0.065,207.835,1846.78,23661.7675
G,12,G12,1,103,1,Ruthenium Red,591.445,2021-06-17 11:43:14,4,CaMPARI2-F391W,2,Pull-up,0.1236277,636.6225,0.8510174,0.8168386,0.02742329,36.916,36.9,35.60825,948.205,-6.6275,188.345,1816.74,23797.6975
G,12,G12,1,103,2,GSK2193874,591.445,2021-06-17 11:43:14,4,CaMPARI2-F391W,2,Pull-up,0.1451741,332.1477,1.010756,0.9086364,0.0312882,36.916,36.9,35.60825,948.205,-6.6275,188.345,1816.74,23797.6975
G,12,G12,1,104,1,BAPTA,620.99,2021-06-17 11:43:15,4,CaMPARI2-F391W,2,Pull-up,0.1643926,429.631,0.9627344,0.7955593,0.0197784,36.90025,36.9,35.517,1003,-24.6775,188.24,1797.855,23580.4625
G,12,G12,1,104,2,DMSO,620.99,2021-06-17 11:43:15,4,CaMPARI2-F391W,2,Pull-up,0.1369092,324.8226,0.8109804,0.6399785,0.01758885,36.90025,36.9,35.517,1003,-24.6775,188.24,1797.855,23580.4625
G,12,G12,2,101,1,None,610.07,2021-06-17 11:34:14,4,CaMPARI2-F391W,2,Pull-up,0.151656,311.3118,0.783943,0.5940364,0.0192256,36.96475,36.90075,35.7995,947,-6.205,214.1825,1744.6125,23750.26
G,12,G12,2,101,2,Gd3+,610.07,2021-06-17 11:34:14,4,CaMPARI2-F391W,2,Pull-up,0.1502868,259.8817,0.739412,0.5598038,0.01561634,36.96475,36.90075,35.7995,947,-6.205,214.1825,1744.6125,23750.26
G,12,G12,2,102,1,Thapsigargin,619.0075,2021-06-17 11:34:13,4,CaMPARI2-F391W,2,Pull-up,0.2133781,541.6383,1.034479,0.8686552,0.03838656,36.984,36.94875,35.891,1003,-0.335,224.87,1784.7475,23741.52
G,12,G12,2,102,2,Flunarizine,619.0075,2021-06-17 11:34:13,4,CaMPARI2-F391W,2,Pull-up,0.1522815,391.1616,0.8839576,0.7204999,0.02106686,36.984,36.94875,35.891,1003,-0.335,224.87,1784.7475,23741.52
G,12,G12,2,103,1,Ruthenium Red,591.6525,2021-06-17 11:34:15,4,CaMPARI2-F391W,2,Pull-up,0.1079744,665.5145,0.7884751,0.6095771,0.01936744,36.9915,36.97175,35.91275,949.0075,-5.3525,187.325,1729.75,23730.365
G,12,G12,2,103,2,GSK2193874,591.6525,2021-06-17 11:34:15,4,CaMPARI2-F391W,2,Pull-up,0.1483566,425.1391,0.8403518,0.6461875,0.0228461,36.9915,36.97175,35.91275,949.0075,-5.3525,187.325,1729.75,23730.365
G,12,G12,2,104,1,BAPTA,620.23,2021-06-17 11:34:13,4,CaMPARI2-F391W,2,Pull-up,0.1788163,478.2502,1.000213,0.8057186,0.02279525,36.92575,36.9,35.66175,994.085,-23.8025,202.1375,1737.0975,23598.575
G,12,G12,2,104,2,DMSO,620.23,2021-06-17 11:34:13,4,CaMPARI2-F391W,2,Pull-up,0.1616942,567.8792,0.9491191,0.8048142,0.0214292,36.92575,36.9,35.66175,994.085,-23.8025,202.1375,1737.0975,23598.575
G,12,G12,3,101,1,None,NA,NA,4,CaMPARI2-F391W,2,Pull-up,0.1115564,229.292,0.7128353,0.5269228,0.01758781,NA,NA,NA,NA,NA,NA,NA,NA
G,12,G12,3,101,2,Gd3+,NA,NA,4,CaMPARI2-F391W,2,Pull-up,0.1316749,283.7133,0.8313873,0.6259083,0.01836969,NA,NA,NA,NA,NA,NA,NA,NA
G,12,G12,3,102,1,Thapsigargin,617.5825,2021-06-17 11:38:18,4,CaMPARI2-F391W,2,Pull-up,0.1877135,592.7372,1.143486,1.008994,0.03945019,36.99325,36.96975,35.9795,997.325,-6.2825,229.8225,1765.405,23767.9125
